,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수,채널명
8439,"SUB) 삶의질 상승템 ⬆️ 7가지 (각질제거, 수면램프, 임산부 튼살 관리)",https://www.youtube.com/watch?v=vKkX9-AfRFQ,5018,2023-02-13,0:11:17,138,조돌월드JodolWorld
8440,SUB) 임밍아웃 브이로그 🤰🏻 칸초동생 나초를 소개합니다 🌮💛 소소한 임산부 일상,https://www.youtube.com/watch?v=OkE0fGm501Q,15863,2023-01-22,0:12:02,531,조돌월드JodolWorld
8441,"SUB) 칸초 강아지 옷장소개🧸 + 이벤트🎁 (패션하울, 강아지옷)",https://www.youtube.com/watch?v=_AADrcMZNjc,9669,2023-01-12,0:06:05,414,조돌월드JodolWorld
8442,"SUB) 명품 하울 💸 (프라다 패딩, 샤식스, 샤넬 메리제인) 그리고 위시리스트 아이템들 🛒",https://www.youtube.com/watch?v=uS0QEfcS2lE,18839,2023-01-05,0:10:34,238,조돌월드JodolWorld
8443,"SUB) vlog, 크리스마스 브이로그🎄,산타 케이크🎅🏼, 애견펜션도 놀러가고 5만원대 선물 교환식, 회사 송년회",https://www.youtube.com/watch?v=e9c5Dh1S84g,9535,2022-12-25,0:15:40,303,조돌월드JodolWorld
8444,"SUB) What's in my bag?👜 왓츠인마이백 (보테가베네타 아르코백, 샤넬 지갑, 아이폰14pro, 직장인 가방)",https://www.youtube.com/watch?v=Z4H4iEQG_Ik,35109,2022-12-20,0:07:00,377,조돌월드JodolWorld
8445,SUB) 5만원 이하 가성비선물부터🎁 10만원대 고급선물까지💰 가격대별 연말선물 추천,https://www.youtube.com/watch?v=mgnbStAbUbw,8787,2022-12-17,0:06:52,145,조돌월드JodolWorld
8446,SUB) 연말룩 포인트는 이걸로👑 홀리데이 악세서리 추천💎🎀 (feat. W컨셉),https://www.youtube.com/watch?v=jlsszgElk7c,6684,2022-12-12,0:11:15,126,조돌월드JodolWorld
8447,"SUB) 일출 바다뷰 숙소 🌊🌄 칸초 강아지와 함께한 2박3일 힐링 여행 (애견동반 강원도 펜션, 양양 맛집, 강릉 카페 추천)",https://www.youtube.com/watch?v=2EYNHUagiBw,30350,2022-12-01,0:18:27,630,조돌월드JodolWorld
8448,SUB) 명품백 잘산템 7가지 💼 써보니 더 추천하는 가방들,https://www.youtube.com/watch?v=BZHa6V_nKSo,263776,2022-11-18,0:12:19,1746,조돌월드JodolWorld
8449,"日本語) 🇯🇵 일본 여행 브이로그, 도쿄 맛집 추천🍜 드파운드 도쿄 팝업스토어, 살로몬 매장, 야끼니꾸, 곱창구이, 돈키호테 쇼핑",https://www.youtube.com/watch?v=NHeLNYQE7dM,19664,2022-11-09,0:18:01,448,조돌월드JodolWorld
8450,SUB) 명품백 후회템 7가지 💼 이쁘긴한데.. 괜히 샀나..🤔,https://www.youtube.com/watch?v=4RXJJUNQLVI,114750,2022-10-28,0:12:18,983,조돌월드JodolWorld
8451,"SUB) vlog, 칸초 강아지 모델 촬영🐶📸, 셀린느 버킷백 리폼, 맛있는 베이글맛집과 프렌치레스토랑 🥯",https://www.youtube.com/watch?v=ljJRrbEqxs8,14339,2022-10-21,0:16:42,378,조돌월드JodolWorld
8452,"SUB) 내돈내산 10가지 패션하울💸 가을겨울 꾸안꾸템 (바버 자켓 대신 마시모두띠, 드파운드,시아쥬, 아모멘토,르바 등)",https://www.youtube.com/watch?v=UcEm_BiQ59Q,24252,2022-10-14,0:12:20,388,조돌월드JodolWorld
8453,"SUB) JEJU VLOG🐴🌴 2박3일 제주도 여행 브이로그 (마음샌드, 말목장, 연꽃잎차, 제주신라호텔, 애월 서귀포 맛집, 오픈카 타고 인생샷 찍기)",https://www.youtube.com/watch?v=KNwsCqbcvE0,8727,2022-10-07,0:13:13,202,조돌월드JodolWorld
8454,SUB) 미니백부터 빅백까지 👜 10~20만원대 디자이너 가방 추천 (feat.W컨셉 드메리엘),https://www.youtube.com/watch?v=RMTDqSO9rdY,36896,2022-09-30,0:11:50,341,조돌월드JodolWorld
8455,"SUB) vlog, 눈물의 라섹수술 브이로그👀, 입양 1주년 기념 강아지 케이크 🧁, 드파운드 겨울 룩북 촬영",https://www.youtube.com/watch?v=optq-CjqG8c,11133,2022-09-21,0:17:02,386,조돌월드JodolWorld
8456,SUB) 유기견 입양을 망설이는 분들에게 💌  칸초 입양 1주년 기념 영상 🎂,https://www.youtube.com/watch?v=mhu1wlWNo5c,23469,2022-09-04,0:06:44,1569,조돌월드JodolWorld
8457,SUB) 6개월간의 대장정🏠🔨 드파운드 합정쇼룸 투어 함께해요👷🏻 매장 인테리어 브이로그,https://www.youtube.com/watch?v=yuDffvYw_WQ,11489,2022-08-25,0:13:23,258,조돌월드JodolWorld
8458,SUB) 휴먼과 강아지의 패션하울 🧸🌞 귀여움 그 잡채..,https://www.youtube.com/watch?v=CZQUode4fwE,12707,2022-08-14,0:14:47,483,조돌월드JodolWorld
8459,생방송어서옵쇼 물총녀...,https://www.youtube.com/watch?v=7mfzmM5sdTY,4567,2023-08-23,0:07:01,,쥬쥬쥬세요
8460,어후 나 이거 계속해도 되는 월드컵 맞아??????,https://www.youtube.com/watch?v=Bz1lFVgqEgY,3975,2023-08-15,0:08:05,,쥬쥬쥬세요
8461,특이점이 와버린 요즘 아이돌 노래 특징ㄷㄷ,https://www.youtube.com/watch?v=jCVslYCpnhY,2766,2023-08-12,0:03:08,,쥬쥬쥬세요
8462,코스프레하고 인생네컷 찍으러가기ㅜㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://www.youtube.com/watch?v=2B9F1mhszMQ,3171,2023-08-04,0:06:48,,쥬쥬쥬세요
8463,삐삐야 이래도 괜찮은거야?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://www.youtube.com/watch?v=y1khZ0Et3l0,3223,2023-08-02,0:05:55,,쥬쥬쥬세요
8464,엉큰녀 박쥬쥬 vs 클럽죽순이 박삐삐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://www.youtube.com/watch?v=b0pcDDfBW3U,9388,2023-07-31,0:05:14,,쥬쥬쥬세요
8465,쥬쥬네 쥬민들을 모집합니다! :: 멤버쉽 공지,https://www.youtube.com/watch?v=42v_2NLX-pk,2088,2023-07-29,0:04:27,,쥬쥬쥬세요
8466,공개연애 후 첫합방;; 쫀득 괴롭히기에 신난 쥬쥬 삐삐 주둥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://www.youtube.com/watch?v=PvC28NUa2eM,2879,2023-07-28,0:05:25,,쥬쥬쥬세요
8467,맘스터치X농심 꿀꽈배기???? 콜라보 치킨 리뷰,https://www.youtube.com/watch?v=zUTpEuJWqX0,3194,2023-07-26,0:08:39,,쥬쥬쥬세요
8468,쿠빈: 쥬쥬님 섹시한거 해주세요!!!!!!!! [쥬쥬 야몽음인 리액션],https://www.youtube.com/watch?v=kWJ8KzNbPYc,17113,2023-03-31,0:05:57,,쥬쥬쥬세요
8469,[단발] 금강연화: 쥬쥬야 블루야 제발 그만싸워,https://www.youtube.com/watch?v=cDXgdA-b_V0,16889,2023-01-21,0:08:21,,쥬쥬쥬세요
8470,크리스마스 촬영갔다가 징글벨 피아노 연주하기,https://www.youtube.com/watch?v=iS7M789zy1Q,3219,2022-12-23,0:07:03,,쥬쥬쥬세요
8471,유진이와 고양이는 왜 이렇게 살까 w.남자친구,https://www.youtube.com/watch?v=aOMD9odpo3c,15571,2022-10-15,0:07:19,,쥬쥬쥬세요
8472,쥬쥬 흰티 청바지 제로투,https://www.youtube.com/watch?v=oRD5kLY6NEE,46777,2022-09-17,0:07:03,,쥬쥬쥬세요
8473,유튜버들한테 스피드퀴즈했다가 크게 당했습니다 ㅠㅠㅠ 근데 짱웃김ㅋㅋㅋㅋㅋ,https://www.youtube.com/watch?v=QXLFC8Es2lI,7625,2022-09-09,0:09:50,,쥬쥬쥬세요
8474,"✨피부과 모공레이저, 모공시술 후!  실제로 근 4년간 쓰던 유일무이한 찐템 공구합니다 #화장품홈케어",https://www.youtube.com/watch?v=IA0v2tp-kOI,703,2023-08-21,0:07:40,,쥴리쿠
8475,모공 줄이는 법 2가지!!✨ 피부 겉과속 이중 철통방어! 피부과 모공레이저&스킨보톡스 모공시술! 꼭 봐야할 확실한 모공끝판왕!,https://www.youtube.com/watch?v=ZaDZ_lzGLqM,1363,2023-08-15,0:09:51,,쥴리쿠
8476,"저 쿨톤 아니에요??? 퍼스널털러 진단받기🔍ㅣ메이크업 코칭, 퍼컬에 맞춘 염색까쥐~!",https://www.youtube.com/watch?v=a8FCrITAj7E,641,2023-08-08,0:19:08,,쥴리쿠
8477,"튼살없애는방법?? 튼살 치료법 공개합니다. (허벅지,종아리,복부,팔,가슴, 어깨 튼살제거치료 ) 임신, 급찐급빠 드루와👋🏻",https://www.youtube.com/watch?v=ByylBxWhrh4,1026,2023-07-24,0:09:01,,쥴리쿠
8478,오늘도 쾌변 하셨나요? 변비탈출 꿀팁 공개!! 화장실가즈아!!!,https://www.youtube.com/watch?v=pcsCiyLOgS8,495,2023-07-14,0:08:48,,쥴리쿠
8479,광고❌숱 없고 얇은 머리쓰면 절대 후회없는 인생 헤어템 추천!🙆🏻‍,https://www.youtube.com/watch?v=MQrrtdtHcHo,1014,2023-06-10,0:07:02,,쥴리쿠
8480,"좁쌀여드름 없애는 방법,만병통치 비누? 20년째 사용중! #모녀뷰티템 (도브 센서티브바)",https://www.youtube.com/watch?v=AY-DDJmrEFk,1244,2023-06-03,0:07:00,,쥴리쿠
8481,쌍수만 7번.. 쌍수 커버 메이크업l 출근 전 풀 메이크업 공개 [겟레디윗미],https://www.youtube.com/watch?v=dNevlfbECLM,1822,2023-05-28,0:16:21,,쥴리쿠
8482,뉴욕 출장 다녀옴! 🗽🇺🇸 뷰티디렉터💄의 직장인 브이로그 l뉴욕 론칭 쇼케이스l 타임스퀘어 광고l NewYork VLOG,https://www.youtube.com/watch?v=gVyzm459a6g,518,2023-05-21,0:15:42,,쥴리쿠
8483,민감피부 꼭!! 피부나이 33살의 특별한 클렌징 꿀템! 올인원 클렌징 제품ㅣ 60초 '클렌징폼' 세안법,https://www.youtube.com/watch?v=MjM9FsN-Dmo,1029,2023-05-05,0:08:48,,쥴리쿠
8484,"트리트먼트를 집에서도 '미용실처럼' 하는 헤어케어｜ 꿀템공개,홈 케어, 염색모 관리법",https://www.youtube.com/watch?v=pDQC4oQkaKg,964,2023-04-14,0:09:31,,쥴리쿠
8485,아침 공복에 좋은음식 아침에 먹으면 보약만큼 좋습니다!💪ㅣ면역력 높이는 법.,https://www.youtube.com/watch?v=3cPC2ho2xj8,1017,2023-04-07,0:09:03,,쥴리쿠
8486,연예인 시술 울쎄라💋셀프 피부 관리의 끝판왕! 피부 관리를 집에서??? 뷰티디바이스 추천,https://www.youtube.com/watch?v=VN9f6hVuSDw,9392,2023-03-25,0:12:25,,쥴리쿠
8487,"시술 후 진정과 재생에 도움을주는 ""약세럼"" ㅣ모공레이져, 프락셀레이저, 시크릿레이저 후 ㅣ 홍조, 예민한피부 추천 ㅣ",https://www.youtube.com/watch?v=-tfzYIDWIk4,1133,2023-03-18,0:05:33,,쥴리쿠
8488,"튼살없애는방법?? 알려줄께 연진아! (어깨, 허벅지,종아리,복부,팔,가슴,튼살제거치료)",https://www.youtube.com/watch?v=BDiiiEIN80o,5584,2023-03-10,0:09:07,,쥴리쿠
8489,[광고]에어랩으로 고급스런 스타일링법! 이건 꼭보세요♥️ | new 다이슨에어랩 진짜 잘쓰는 방법?,https://www.youtube.com/watch?v=D36AiwNRnLo,9571,2023-03-03,0:12:27,,쥴리쿠
8490,"이것저것 요즘 내가 받는 관리들✨ 경락 빼고! 내돈내산 뷰티한 날 브이로그🥨 스킨보톡스,피부 관리, 네일아트, 뿌염까즤💇🏻‍♀️ |",https://www.youtube.com/watch?v=eP5ldeKcbMY,1627,2023-02-25,0:06:45,,쥴리쿠
8491,피부 나이를 거꾸로 돌려주는 콜라겐~콜라겐 N년차 이너뷰티 추천,https://www.youtube.com/watch?v=S9lnaDXCBeA,612,2023-02-15,0:03:57,,쥴리쿠
8492,"피부과 효과없이 화농성 여드름 없애기 (여드름피부 흉터없애는법 , 좁쌀여드름관리, 추천템)",https://www.youtube.com/watch?v=M4Ac3NWspDQ,35168,2023-01-31,0:06:07,,쥴리쿠
8493,"🧊난자 냉동🧊한번에!? 너무나 충격적인 난자 개수! 난자냉동 준비부터 채취까지~부작용,비용,보관까지! (feat. 아직미혼)",https://www.youtube.com/watch?v=tuCB30G3C5I,18036,2023-01-28,0:22:53,,쥴리쿠
8494,"실리프팅 부작용, 후기🧐5년만에 다시받은 생생한 실리프팅의 모든것!",https://www.youtube.com/watch?v=uibEJgmhyZ4,47136,2023-01-13,0:10:54,,쥴리쿠
8495,나만 알고싶은 헤어향기템 추천🧚🏻‍(머스크&살냄새 좋아하면 난리남) 향수 추천 / 퍼퓸 샴푸 추천/니치향수/편집샵 향수,https://www.youtube.com/watch?v=La2lmvIFZV0,6728,2023-01-01,0:08:52,,쥴리쿠
8496,브이로그 | 메리 크리스마스🎄 크리스마스 맞이 집 꾸미기🎅,https://www.youtube.com/watch?v=ja2VjNe2tII,547,2022-12-23,0:11:46,,쥴리쿠
8497,피코프락셀 후기 일주일 회복영상! 깐달걀 피부결 만드는 초특급 비법🥚#화장품홈케어,https://www.youtube.com/watch?v=BnUgQfLM8d4,10528,2022-12-20,0:11:24,,쥴리쿠
8498,헤어 트리트먼트 1위는? 🥇무조건 뒤돌아보는 향수같은 헤어트리트먼트 추천템,https://www.youtube.com/watch?v=shLOrs5Ki44,10818,2022-11-30,0:10:05,,쥴리쿠
8499,"울쎄라🥇상담부터 시술,시술 후기까지! 피부과33년차가 말하는 강력한 리프팅 레이저!?",https://www.youtube.com/watch?v=cTRwtkbiGnk,7856,2022-11-26,0:11:09,,쥴리쿠
8500,공병리뷰!  없으면불안😭 찐 애정템 보고 흥분을 감출 수 없었어!! 써야할 모공템 주름템,https://www.youtube.com/watch?v=wCYW0X7X5kE,1647,2022-11-20,0:06:06,,쥴리쿠
8501,꼭 챙겨 먹는 콜라겐🍯집에서 편하게 드세요⭐피부 좋아지는 나만의 l 피부관리ㅣ,https://www.youtube.com/watch?v=2qRgtlZmzBA,1258,2022-11-17,0:09:40,,쥴리쿠
8502,"바디워시 1위는?🥇무조건 뒤돌아보는 향수같은 살냄새 바디워시 추천템1 ❄🍁가을,겨울템",https://www.youtube.com/watch?v=y3uM7005Nt0,30759,2022-11-06,0:12:56,,쥴리쿠
8503,영양제 여러 개 챙겨드시기 힘드시죠?💊 어떤 영양제를 먹어야 할지 고민이시면 꼭 보세요!❤,https://www.youtube.com/watch?v=wq-dRhnt-6Q,6744,2022-10-22,0:10:07,,쥴리쿠
8504,🛫해외 갈 때 꼭! 챙기는 필수템 (출장&여행) 🧳직접 써보고 추천한다!,https://www.youtube.com/watch?v=vQ2BWmzJmcc,5658,2022-10-08,0:13:23,,쥴리쿠
8505,편평사마귀 제거 레이저 리얼후기😵  레이저 후 홈케어 꿀템 추천,https://www.youtube.com/watch?v=YFxB5mZrbDg,10681,2022-10-01,0:11:08,,쥴리쿠
8506,피부가 뒤집어지는 이유? 피부트러블 홈케어로 피부좋아지는 3가지 방법,https://www.youtube.com/watch?v=C0Vh3_NZMsI,1528,2022-09-17,0:09:26,,쥴리쿠
8507,"콜라겐 N년차, 뷰티 디렉터가 꼭 챙겨먹는 효과 좋은 피부 영양제 l 피부좋아지는법 l 피부관리ㅣ",https://www.youtube.com/watch?v=j7a2v7hTUhQ,1668,2022-09-10,0:13:33,,쥴리쿠
8508,여배우들이 하는 리프팅?! 지금까지 했던 모든 탄력레이저 다 알려드림(feat. 피부과30년짬바),https://www.youtube.com/watch?v=wtL6FU5Y3_k,7006,2022-08-27,0:11:55,,쥴리쿠
8509,60초 올바른 세안법! 리프팅에 도움을주는 세안법!,https://www.youtube.com/watch?v=lXeYesHlY6o,1311,2022-08-20,0:01:00,,쥴리쿠
8510,"효과없는 레이저 시술 절대 받지마세요! 하이푸 초음파+고주파를 한번에~ 탄력레이저 상담부터 시술과정, 후기까지",https://www.youtube.com/watch?v=CSaDSYdvvNw,9284,2022-08-13,0:09:21,,쥴리쿠
8511,곤한 내 영혼 편히 쉴 곳과 I have found sweet rest | cover by Gina,https://www.youtube.com/watch?v=dxMPtruq7YY,126662,2023-08-25,0:04:29,3433,지나
8512,당신은 사랑 받기 위해 태어난 사람 You were created to receive the Greatest Love | cover by Gina,https://www.youtube.com/watch?v=TDcGWrfWieI,124726,2023-07-28,0:04:36,2628,지나
8513,나의 안에 거하라 Abide in Me | cover by Gina,https://www.youtube.com/watch?v=NO8Lwz_MS4s,268549,2023-06-30,0:03:51,4148,지나
8514,하나님께서 당신을 통해 May the Love of God | cover by Gina,https://www.youtube.com/watch?v=lBS5ZG_KobU,156398,2023-06-16,0:04:08,3167,지나
8515,때로는 너의 앞에 (축복송) The Blessing Song | Cover by Gina,https://www.youtube.com/watch?v=aT7sw5IgUVY,197246,2023-06-09,0:03:16,3475,지나
8516,주의 가정 Family protected by God | with Gina,https://www.youtube.com/watch?v=jcxQKPe31_I,290167,2023-06-02,0:04:13,6398,지나
8517,주 이름 찬양 Blessed be Your Name | cover by Gina,https://www.youtube.com/watch?v=oFoPyRUorgA,379807,2022-10-28,0:04:22,5178,지나
8518,나를 향한 주의 사랑 I Could Sing Of Your Love Forever | Cover by Gina,https://www.youtube.com/watch?v=Lr_feQuxAEo,316256,2022-10-21,0:04:23,5238,지나
8519,사도신경 주기도문 송 | cover by Gina,https://www.youtube.com/watch?v=ECDIHvVEfAk,214641,2022-10-14,0:03:18,4108,지나
8520,"주의 친절한 팔에 안기세 What a fellowship, what a joy divine | cover by Gina",https://www.youtube.com/watch?v=JKTIDSFIX9k,192563,2022-10-07,0:03:18,2888,지나
8521,내 맘에 한 노래 있어 There comes to my heart | cover by Gina,https://www.youtube.com/watch?v=Wj2R0uRhPiA,586666,2022-09-30,0:05:20,6283,지나
8522,하나님은 너를 만드신 분 | cover by Gina,https://www.youtube.com/watch?v=xdd5-ic12zo,609817,2022-09-23,0:04:00,7218,지나
8523,[1시간 찬양모음] 걸으면서 듣는 경쾌한 찬양,https://www.youtube.com/watch?v=bGo14bITb9A,916130,2022-09-13,0:59:57,11839,지나
8524,마음속에 근심 있는 사람 Are You Weary | cover by Gina,https://www.youtube.com/watch?v=aIvV_g0VaJI,326324,2022-09-09,0:04:02,6432,지나
8525,"한달만에 53kg➡️48kg❗️먹고픈거 다 먹으면서 뺀 다이어트 방법 & 식단,운동,폭식방지템 (역대급 눈바디, 보통에서 날씬으로!) | jianssi",https://www.youtube.com/watch?v=revy_hhr64w,197097,2023-08-30,0:13:59,3751,지안씨
8526,"얼굴에 뭐했냐고 오백번 들은 꿀팁들💡큰돈 안들이고 착붙 스타일 찾은썰..(탄력/붓기관리,메이크업꿀팁,퍼스널컬러,헤어스타일) | jianssi",https://www.youtube.com/watch?v=icyLdVYz_9A,41377,2023-08-26,0:14:44,519,지안씨
8527,"가을 장바구니🛍️ 예쁜 신상 잔뜩..쇼핑몰 & 디자이너브랜드 가을옷 같이 쇼핑해요🧥(트위드,레더자켓,존예백팩,던스트,마르디,w컨셉) | jianssi",https://www.youtube.com/watch?v=C-LVQ6c9zcE,105858,2023-08-24,0:14:24,1817,지안씨
8528,"잘쓴템🧚🏻‍♀️ 찐텐으로 추천하는 뷰티 & 패션템,운동복들,,👚(핏예쁜반팔,휴먼메이드슈퍼스타,스무스무드,여름뮤트색조,레깅스,브라탑) | jianssi",https://www.youtube.com/watch?v=bg_i8n7LJGk,61367,2023-08-19,0:13:15,903,지안씨
8529,"BAGS 🖤 뽕빼기 삽가능,, 잘메는 데일리 보부상백들 👜 꿀템 가득한 왓츠인마이백까쥐 (뉴소지품들,뉴칸마켓,직장인백) | jianssi",https://www.youtube.com/watch?v=Sxa4GSp36iY,67425,2023-08-16,0:22:10,939,지안씨
8530,"ALL 내돈내산 택배깡📦 지그재그,w컨셉,올영 다 털어온 사람.. 같이 입어보고 뜯어보아요🪽(타낫,프롬비기닝,니어웨어,가을부츠,실버주얼리,다이어트템) | jianssi",https://www.youtube.com/watch?v=ZDTuu_bJrRI,106479,2023-08-12,0:20:05,1855,지안씨
8531,"안흔한템💖 처음 보는 패션 & 뷰티템 사갖고옴.. 핑크템,다이어트템 잔뜩🧚🏻‍♀️(보부상백,여름볼레로,이너뷰티템,안흔한향수) | jianssi",https://www.youtube.com/watch?v=V03oOgIf0aw,80349,2023-08-09,0:13:42,1302,지안씨
8532,"HAUL 🫧 예쁜게 쏟아진다.. 역대급 조녜 여름옷 15가지🩵 (출근룩,데이트룩,여름아우터,블라우스,핏예쁜하의,샌들,셋업) | jianssi",https://www.youtube.com/watch?v=yRrcJ0tX0ik,78622,2023-08-05,0:19:37,1135,지안씨
8533,"겟레디윗미💖 문의폭주 인스타st 메이크업 & 요즘 사는 이야기💭 (여름뮤트색조,최근스킨케어,땋은머리스타일링,뉴진스팬미팅..) | jianssi",https://www.youtube.com/watch?v=a4KU8xgULkw,46185,2023-08-02,0:26:18,715,지안씨
8534,"Haul👖3만원대~핏예쁘고 짱시원한 9가지 여름바지 하울 👟 (와이드팬츠,골반창조팬츠,부츠컷팬츠,바람솔솔재질) | jianssi",https://www.youtube.com/watch?v=4mu70QdA_EU,102595,2023-07-30,0:12:35,2710,지안씨
8535,"도쿄하울👕 뷰티 & 패션템 잔뜩,, 위시리스트 겟해옴😎 (휴먼메이드,슈프림,캐피탈,베이프,돈키호테추천템) | jianssi",https://www.youtube.com/watch?v=MsLSKQbgsCI,54090,2023-07-27,0:17:34,802,지안씨
8536,"정보좀요!💬 주변에서 100번은 질문받은 최애템들..색조,향기,패션템👒 (속눈썹사기템,비누향스프레이,데님쇼츠,레이스탑) | jianssi",https://www.youtube.com/watch?v=bgSIJnF3eU0,78178,2023-07-23,0:12:58,1254,지안씨
