,Unnamed: 0,유투버,월,연도,평균 조회수,평균 영상 좋아요 수,영상개수,구독자,구독자 성장율,감성점수,평균_영상간격,null_지속,충성시청자_비율,구독자점수,조회수점수,충성도점수
688,688,김송정머리터 복구매직 복구펌 원조,8,2023,277.4736842105263,2.421052631578947,19,13300.0,1.023076923076923,0.808671772480011,1.388888888888889,0,0.3333333333333333,6.0,3.0,10.0
689,689,김습습,8,2022,,,0,723000.0,0.9986187845303868,,,1,,15.0,0.0,0.0
690,690,김습습,9,2022,,,0,722000.0,0.9986168741355465,,,2,,15.0,0.0,0.0
691,691,김습습,10,2022,154971.0,2823.5,2,720000.0,0.997229916897507,0.7459252345258365,7.0,0,0.1822429906542056,15.0,15.0,8.0
692,692,김습습,11,2022,223925.0,5276.333333333333,3,719000.0,0.9986111111111112,0.5997208618850679,7.0,0,0.1451612903225806,15.0,15.0,6.0
693,693,김습습,12,2022,58650.6,1160.0,5,721000.0,1.0027816411682893,0.7013857947899991,7.0,0,0.2568807339449541,15.0,15.0,8.0
694,694,김습습,1,2023,42970.0,719.0,2,720000.0,0.9986130374479888,0.7348194116105636,21.0,0,0.2790697674418604,15.0,15.0,8.0
695,695,김습습,2,2023,30346.66666666667,446.3333333333333,3,718000.0,0.9972222222222222,0.6693983681121115,7.0,0,0.3163265306122449,15.0,12.0,10.0
696,696,김습습,3,2023,49454.5,800.0,4,716000.0,0.9972144846796658,0.6336606529895945,7.0,0,0.2176870748299319,15.0,15.0,8.0
697,697,김습습,4,2023,46013.0,833.0,5,715000.0,0.9986033519553073,0.6947419324091503,7.0,0,0.2721518987341772,15.0,15.0,8.0
698,698,김습습,5,2023,26891.75,493.75,4,714000.0,0.9986013986013986,0.6105298452156106,7.0,0,0.287037037037037,15.0,12.0,8.0
699,699,김습습,6,2023,32804.75,558.25,4,712000.0,0.9971988795518208,0.6355480144395048,7.0,0,0.2935779816513761,15.0,12.0,8.0
700,700,김습습,7,2023,32258.8,706.0,5,711000.0,0.9985955056179776,0.6858196486844286,7.0,0,0.2595419847328244,15.0,12.0,8.0
701,701,김습습,8,2023,19521.5,374.25,4,709000.0,0.9971870604781996,0.6172492352067208,7.0,0,0.2524271844660194,15.0,12.0,8.0
702,702,김지유JIYUKIM,8,2022,71859.14285714286,818.2857142857143,7,83700.0,1.1372282608695652,0.6525054074889916,3.714285714285714,0,0.1006160164271047,9.0,15.0,4.0
703,703,김지유JIYUKIM,9,2022,31720.625,673.75,8,93700.0,1.1194743130227,0.6239381557659871,3.428571428571428,0,0.1314102564102564,12.0,12.0,6.0
704,704,김지유JIYUKIM,10,2022,101036.625,1562.625,8,98000.0,1.045891141942369,0.6998414882625508,3.714285714285714,0,0.1002004008016032,12.0,15.0,4.0
705,705,김지유JIYUKIM,11,2022,36305.33333333334,826.7777777777778,9,100000.0,1.020408163265306,0.6039100166840049,2.875,0,0.1448863636363636,12.0,15.0,6.0
706,706,김지유JIYUKIM,12,2022,33779.125,685.75,8,102000.0,1.02,0.6804689281681746,3.428571428571428,0,0.160337552742616,12.0,12.0,8.0
707,707,김지유JIYUKIM,1,2023,52672.83333333334,840.1666666666666,6,103000.0,1.0098039215686274,0.6762184010150324,4.4,0,0.1088082901554404,12.0,15.0,6.0
708,708,김지유JIYUKIM,2,2023,20808.4,441.2,5,104000.0,1.0097087378640777,0.7037967229237291,4.75,0,0.1224489795918367,12.0,12.0,6.0
709,709,김지유JIYUKIM,3,2023,17805.375,308.375,8,105000.0,1.0096153846153846,0.7130820216632723,3.571428571428572,0,0.1666666666666666,12.0,12.0,8.0
710,710,김지유JIYUKIM,4,2023,91489.28571428572,5003.285714285715,7,105000.0,1.0,0.6784030898210871,3.5,0,0.0659025787965616,12.0,15.0,4.0
711,711,김지유JIYUKIM,5,2023,26515.0,532.6666666666666,6,110000.0,1.0476190476190477,0.6577703063536172,5.4,0,0.152,12.0,12.0,6.0
712,712,김지유JIYUKIM,6,2023,115379.4,4705.0,5,117000.0,1.0636363636363635,0.6148806863844989,5.75,0,0.1244239631336405,12.0,15.0,6.0
713,713,김지유JIYUKIM,7,2023,57858.16666666666,821.0,6,119000.0,1.017094017094017,0.6704350750064403,4.4,0,0.1696969696969697,12.0,15.0,8.0
714,714,김지유JIYUKIM,8,2023,13442.33333333333,280.0,6,119000.0,1.0,0.5607209789438331,5.8,0,0.1648351648351648,12.0,9.0,8.0
715,715,꽃세히sayblossom,8,2022,,,0,7020.0,0.9985775248933144,,,13,,3.0,0.0,0.0
716,716,꽃세히sayblossom,9,2022,178.0,4.0,1,6990.0,0.9957264957264956,,,14,,3.0,0.0,0.0
717,717,꽃세히sayblossom,10,2022,,,0,6960.0,0.9957081545064378,,,15,,3.0,0.0,0.0
718,718,꽃세히sayblossom,11,2022,,,0,6940.0,0.9971264367816092,,,16,,3.0,0.0,0.0
719,719,꽃세히sayblossom,12,2022,,,0,6940.0,1.0,,,17,,3.0,0.0,0.0
720,720,꽃세히sayblossom,1,2023,,,0,6920.0,0.9971181556195964,,,18,,3.0,0.0,0.0
721,721,꽃세히sayblossom,2,2023,,,0,6890.0,0.9956647398843932,,,19,,3.0,0.0,0.0
722,722,꽃세히sayblossom,3,2023,,,0,6880.0,0.9985486211901308,,,20,,3.0,0.0,0.0
723,723,꽃세히sayblossom,4,2023,,,0,6860.0,0.997093023255814,,,21,,3.0,0.0,0.0
724,724,꽃세히sayblossom,5,2023,,,0,6850.0,0.998542274052478,,,22,,3.0,0.0,0.0
725,725,꽃세히sayblossom,6,2023,,,0,6830.0,0.997080291970803,,,23,,3.0,0.0,0.0
726,726,꽃세히sayblossom,7,2023,,,0,6820.0,0.9985358711566618,,,24,,3.0,0.0,0.0
727,727,꽃세히sayblossom,8,2023,,,0,6810.0,0.998533724340176,,,25,,3.0,0.0,0.0
728,728,나나nana,8,2022,10923.0,132.5,4,29300.0,1.0103448275862068,0.5800566746477496,7.0,0,0.1111111111111111,6.0,9.0,6.0
729,729,나나nana,9,2022,8437.5,97.25,4,29300.0,1.0,0.7262575310177919,7.0,0,0.1707317073170731,6.0,9.0,8.0
730,730,나나nana,10,2022,7545.25,129.25,4,29400.0,1.0034129692832765,0.7254895826286458,7.0,0,0.0944881889763779,6.0,9.0,4.0
731,731,나나nana,11,2022,31879.0,335.75,4,30300.0,1.030612244897959,0.3488319411778905,7.0,0,0.1590909090909091,6.0,12.0,8.0
732,732,나나nana,12,2022,5385.5,61.0,4,30200.0,0.9966996699669968,0.69087751937467,7.0,0,0.2631578947368421,6.0,6.0,8.0
733,733,나나nana,1,2023,5732.25,86.5,4,30100.0,0.9966887417218544,0.6786996054649354,9.333333333333334,0,0.4210526315789473,6.0,6.0,10.0
734,734,나나nana,2,2023,8035.0,111.0,3,30100.0,1.0,0.7834675894542174,10.5,0,0.1612903225806451,6.0,9.0,8.0
735,735,나나nana,3,2023,9377.5,101.0,4,30100.0,1.0,0.6480201178789139,7.0,0,0.2093023255813953,6.0,9.0,8.0
736,736,나나nana,4,2023,6078.6,74.4,5,30100.0,1.0,0.649285886667471,7.0,0,0.123076923076923,6.0,6.0,6.0
737,737,나나nana,5,2023,4731.0,79.75,4,30100.0,1.0,0.6801223009824753,7.0,0,0.4705882352941176,6.0,6.0,10.0
738,738,나나nana,6,2023,3783.75,55.5,4,30000.0,0.9966777408637874,0.5420893830688376,7.0,0,0.3157894736842105,6.0,6.0,10.0
739,739,나나nana,7,2023,4433.4,54.6,5,29900.0,0.9966666666666668,0.7149612084031105,7.0,0,0.1587301587301587,6.0,6.0,8.0
740,740,나나nana,8,2023,4241.5,75.0,4,29800.0,0.9966555183946488,0.7263209766575268,7.0,0,0.3076923076923077,6.0,6.0,10.0
741,741,네일그랜마nailgranma,8,2022,5968.666666666667,148.0,3,40500.0,1.0150375939849623,0.7241677190026929,7.0,0,0.0625,9.0,6.0,4.0
742,742,네일그랜마nailgranma,9,2022,20086.0,339.6666666666667,3,41100.0,1.0148148148148148,0.6014189262625197,10.5,0,0.0357142857142857,9.0,12.0,2.0
743,743,네일그랜마nailgranma,10,2022,4807.5,80.0,4,41700.0,1.0145985401459854,0.7541476953774691,7.666666666666667,0,0.1111111111111111,9.0,6.0,6.0
744,744,네일그랜마nailgranma,11,2022,5878.5,127.5,4,42300.0,1.014388489208633,0.5731629009048144,7.0,0,0.0625,9.0,6.0,4.0
745,745,네일그랜마nailgranma,12,2022,3595.0,73.5,4,42800.0,1.011820330969267,0.7100219214335084,9.333333333333334,0,0.0,9.0,6.0,2.0
746,746,네일그랜마nailgranma,1,2023,23563.5,286.0,2,43300.0,1.0116822429906542,0.5822436780883715,7.0,0,0.032258064516129,9.0,12.0,2.0
747,747,네일그랜마nailgranma,2,2023,3353.666666666667,90.33333333333331,3,43800.0,1.0115473441108545,0.6854244560003281,7.0,0,0.0,9.0,6.0,2.0
748,748,네일그랜마nailgranma,3,2023,4393.8,87.0,5,44300.0,1.0114155251141552,0.6064561870363023,7.0,0,0.0588235294117647,9.0,6.0,4.0
749,749,네일그랜마nailgranma,4,2023,2299.5,49.66666666666666,6,44800.0,1.0112866817155757,0.503302187873767,3.0,0,0.0,9.0,3.0,2.0
750,750,네일그랜마nailgranma,5,2023,3017.0,60.75,4,45200.0,1.0089285714285714,0.5963069726439083,7.0,0,0.0,9.0,6.0,2.0
751,751,네일그랜마nailgranma,6,2023,3343.5,78.375,8,45700.0,1.011061946902655,0.5722709000110626,4.142857142857143,0,0.0,9.0,6.0,2.0
752,752,네일그랜마nailgranma,7,2023,2016.0,50.4,5,46200.0,1.0109409190371992,0.6594897338322231,5.25,0,0.0,9.0,3.0,2.0
753,753,네일그랜마nailgranma,8,2023,2681.5,49.5,4,46600.0,1.0086580086580086,0.3492249250411987,5.666666666666667,0,0.0,9.0,3.0,2.0
754,754,느린양반,8,2022,12061.5,217.5,4,31300.0,1.0129449838187703,0.7765076469390764,5.0,0,0.1946902654867256,6.0,9.0,8.0
755,755,느린양반,9,2022,13300.25,255.0,4,31700.0,1.012779552715655,0.7029625810164344,8.333333333333334,0,0.0722222222222222,6.0,9.0,4.0
756,756,느린양반,10,2022,12548.5,226.25,4,32000.0,1.0094637223974765,0.6201593058053837,4.333333333333333,0,0.1478260869565217,6.0,9.0,6.0
757,757,느린양반,11,2022,9237.6,165.0,5,32500.0,1.015625,0.6503522768904344,6.0,0,0.1907894736842105,6.0,9.0,8.0
758,758,느린양반,12,2022,10714.5,179.5,2,32800.0,1.0092307692307692,0.667804218557748,7.0,0,0.0666666666666666,6.0,9.0,4.0
759,759,느린양반,1,2023,15553.0,282.3333333333333,3,32900.0,1.0030487804878048,0.7986468940121787,11.5,0,0.1300813008130081,6.0,9.0,6.0
760,760,느린양반,2,2023,7673.0,157.75,4,33000.0,1.0030395136778116,0.713480156728591,7.0,0,0.102803738317757,6.0,9.0,6.0
761,761,느린양반,3,2023,14935.25,225.5,4,33500.0,1.0151515151515151,0.6484637947779306,7.333333333333333,0,0.1360544217687075,6.0,9.0,6.0
762,762,느린양반,4,2023,12201.5,212.5,2,33700.0,1.0059701492537314,0.6242829216153998,8.0,0,0.044776119402985,6.0,9.0,2.0
763,763,느린양반,5,2023,10446.5,188.25,4,34600.0,1.026706231454006,0.6470965931975776,6.333333333333333,0,0.064516129032258,6.0,9.0,4.0
764,764,느린양반,6,2023,17044.0,311.0,2,35400.0,1.023121387283237,0.5759204642413414,12.0,0,0.1014492753623188,6.0,12.0,6.0
765,765,느린양반,7,2023,9824.2,172.2,5,35500.0,1.002824858757062,0.6963774452295004,6.25,0,0.146551724137931,6.0,9.0,6.0
766,766,느린양반,8,2023,9831.666666666666,217.3333333333333,3,35600.0,1.0028169014084507,0.6257324903835485,10.5,0,0.09375,6.0,9.0,4.0
767,767,다다뷰티,8,2022,,,0,176000.0,0.9943502824858758,,,6,,12.0,0.0,0.0
768,768,다다뷰티,9,2022,178911.0,39.0,1,175000.0,0.9943181818181818,0.241973609409549,,7,0.0,12.0,15.0,2.0
769,769,다다뷰티,10,2022,,,0,174000.0,0.9942857142857144,,,8,,12.0,0.0,0.0
770,770,다다뷰티,11,2022,,,0,174000.0,1.0,,,9,,12.0,0.0,0.0
771,771,다다뷰티,12,2022,,,0,173000.0,0.9942528735632185,,,10,,12.0,0.0,0.0
772,772,다다뷰티,1,2023,,,0,172000.0,0.9942196531791908,,,11,,12.0,0.0,0.0
773,773,다다뷰티,2,2023,,,0,171000.0,0.994186046511628,,,12,,12.0,0.0,0.0
774,774,다다뷰티,3,2023,,,0,171000.0,1.0,,,13,,12.0,0.0,0.0
775,775,다다뷰티,4,2023,,,0,170000.0,0.9941520467836256,,,14,,12.0,0.0,0.0
776,776,다다뷰티,5,2023,,,0,170000.0,1.0,,,15,,12.0,0.0,0.0
777,777,다다뷰티,6,2023,,,0,169000.0,0.9941176470588236,,,16,,12.0,0.0,0.0
778,778,다다뷰티,7,2023,,,0,168000.0,0.9940828402366864,,,17,,12.0,0.0,0.0
779,779,다다뷰티,8,2023,,,0,168000.0,1.0,,,18,,12.0,0.0,0.0
780,780,다예,8,2022,45023.0,588.0,4,224000.0,1.0,0.7225364305532751,8.0,0,0.1025641025641025,15.0,15.0,6.0
781,781,다예,9,2022,61869.5,740.5,2,224000.0,1.0,0.6812822370688855,11.0,0,0.0538461538461538,15.0,15.0,4.0
782,782,다예,10,2022,53365.33333333334,648.3333333333334,3,224000.0,1.0,0.7502514116056673,8.5,0,0.101010101010101,15.0,15.0,4.0
783,783,다예,11,2022,50769.0,807.6666666666666,3,225000.0,1.0044642857142858,0.7811809595927451,10.0,0,0.0460829493087557,15.0,15.0,2.0
784,784,다예,12,2022,53233.0,1010.666666666667,3,225000.0,1.0,0.6687921152375845,7.5,0,0.1293103448275862,15.0,15.0,6.0
785,785,다예,1,2023,69844.66666666667,1398.0,3,225000.0,1.0,0.8287804524462432,10.0,0,0.1238095238095238,15.0,15.0,6.0
786,786,다예,2,2023,107768.5,2622.25,4,226000.0,1.0044444444444445,0.7787272654117965,8.0,0,0.1063829787234042,15.0,15.0,6.0
787,787,다예,3,2023,103484.0,1907.333333333333,3,227000.0,1.0044247787610618,0.5652137635593061,9.0,0,0.0985221674876847,15.0,15.0,4.0
788,788,다예,4,2023,314961.4,7036.535620967717,5,234000.0,1.0308370044052864,0.7099198519994642,6.25,0,0.1064814814814814,15.0,15.0,6.0
789,789,다예,5,2023,45072.0,721.3333333333334,3,238000.0,1.017094017094017,0.6949417179173762,11.0,0,0.0993788819875776,15.0,15.0,4.0
790,790,다예,6,2023,712590.5,24498.75,4,243000.0,1.0210084033613445,0.5540531839383446,9.0,0,0.0501519756838905,15.0,15.0,4.0
791,791,다예,7,2023,135832.0,4855.666666666667,6,270000.0,1.1111111111111112,0.7585956067527314,4.4,0,0.1085271317829457,15.0,15.0,6.0
792,792,다예,8,2023,160225.0,9380.57142857143,7,282000.0,1.0444444444444445,0.711919191490217,4.5,0,0.1013513513513513,15.0,15.0,6.0
793,793,다현쌤,8,2022,42399.0,737.75,4,19200.0,1.037837837837838,0.724279208851975,7.0,0,0.0775862068965517,6.0,15.0,4.0
794,794,다현쌤,9,2022,52408.6,901.0,5,20700.0,1.078125,0.7638631660960511,7.0,0,0.1183431952662721,6.0,15.0,6.0
795,795,다현쌤,10,2022,19617.0,474.0,1,21700.0,1.0483091787439611,0.4616820913094741,,1,0.0,6.0,12.0,2.0
796,796,다현쌤,11,2022,47442.33333333334,1416.333333333333,3,22700.0,1.0460829493087558,0.6208457843031985,10.0,0,0.034090909090909,6.0,15.0,2.0
797,797,다현쌤,12,2022,24392.66666666667,614.3333333333334,3,23600.0,1.039647577092511,0.8168794788515199,8.0,0,0.0470588235294117,6.0,12.0,2.0
798,798,다현쌤,1,2023,12204.66666666667,227.3333333333333,3,24500.0,1.0381355932203389,0.7255258895623844,7.5,0,0.0166666666666666,6.0,9.0,2.0
799,799,다현쌤,2,2023,21629.0,316.5,4,25400.0,1.036734693877551,0.5530294695557737,6.0,0,0.0975609756097561,6.0,12.0,4.0
800,800,다현쌤,3,2023,30164.25,605.5,4,26500.0,1.0433070866141732,0.6377547975781438,8.0,0,0.0594059405940594,6.0,12.0,4.0
801,801,다현쌤,4,2023,141805.2,3140.0,5,33800.0,1.2754716981132077,0.6460432300726461,7.0,0,0.0628803245436105,6.0,15.0,4.0
802,802,다현쌤,5,2023,16998.0,437.0,3,36700.0,1.0857988165680474,0.7795833816636983,10.0,0,0.0273972602739726,6.0,12.0,2.0
803,803,다현쌤,6,2023,22355.66666666667,420.3333333333333,3,38100.0,1.0381471389645776,0.7385767638322078,10.5,0,0.0597014925373134,9.0,12.0,4.0
804,804,다현쌤,7,2023,65204.66666666666,1031.666666666667,3,40500.0,1.062992125984252,0.6009621356053375,10.5,0,0.0392156862745098,9.0,15.0,2.0
805,805,다현쌤,8,2023,11278.0,266.0,2,41800.0,1.0320987654320988,0.7170613794713407,14.0,0,0.1176470588235294,9.0,9.0,6.0
806,806,담쓰뷰티DamsBeauty,8,2022,19373.33333333333,360.3407264333484,3,86200.0,1.0023255813953489,0.7017402618788602,6.333333333333333,0,0.2391304347826087,9.0,12.0,8.0
807,807,담쓰뷰티DamsBeauty,9,2022,24922.5,463.5542887750408,4,86900.0,1.008120649651972,0.6857637955913043,7.666666666666667,0,0.046875,9.0,12.0,2.0
808,808,담쓰뷰티DamsBeauty,10,2022,22645.0,421.193173610625,2,87000.0,1.001150747986191,0.5813181270467173,14.0,0,0.0975609756097561,9.0,12.0,4.0
809,809,담쓰뷰티DamsBeauty,11,2022,15568.25,289.566819388987,4,87300.0,1.0034482758620689,0.7599148036745506,7.0,0,0.0495867768595041,9.0,12.0,4.0
810,810,담쓰뷰티DamsBeauty,12,2022,22666.0,421.5837700621959,4,87500.0,1.002290950744559,0.7777187874171939,6.333333333333333,0,0.078125,9.0,12.0,4.0
811,811,담쓰뷰티DamsBeauty,1,2023,77217.5,1436.232452341728,4,88800.0,1.014857142857143,0.8053207545228713,9.0,0,0.1049382716049382,9.0,15.0,6.0
812,812,담쓰뷰티DamsBeauty,2,2023,46927.0,815.8570670049467,3,89700.0,1.010135135135135,0.5288258988342726,7.0,0,0.0964912280701754,12.0,15.0,4.0
813,813,담쓰뷰티DamsBeauty,3,2023,38869.25,776.1692891053317,4,90900.0,1.013377926421405,0.6917712026096265,8.666666666666666,0,0.0902777777777777,12.0,15.0,4.0
814,814,담쓰뷰티DamsBeauty,4,2023,27724.16666666667,515.6648153695401,6,92000.0,1.012101210121012,0.7040889842853862,5.2,0,0.0849420849420849,12.0,12.0,4.0
815,815,담쓰뷰티DamsBeauty,5,2023,81435.33333333333,1483.807998909571,6,94100.0,1.0228260869565218,0.7139042847015908,6.0,0,0.0520325203252032,12.0,15.0,4.0
816,816,담쓰뷰티DamsBeauty,6,2023,238780.3333333333,3761.823947413209,3,100000.0,1.0626992561105206,0.801699975212533,10.0,0,0.0311653116531165,12.0,15.0,2.0
817,817,담쓰뷰티DamsBeauty,7,2023,34713.28571428572,628.1373960794917,7,103000.0,1.03,0.7288169173124468,4.5,0,0.2157968970380818,12.0,15.0,8.0
818,818,담쓰뷰티DamsBeauty,8,2023,23299.125,415.8493373299722,8,105000.0,1.019417475728155,0.6245256092884631,4.0,0,0.1946564885496183,12.0,12.0,8.0
819,819,댄서 리안의 JOB다한 일상,8,2022,298017.3333333333,6900.666666666667,3,166000.0,0.282793867120954,0.5807075841754561,8.0,0,0.0562659846547314,12.0,15.0,4.0
820,820,댄서 리안의 JOB다한 일상,9,2022,,,0,166000.0,1.0,,,1,,12.0,0.0,0.0
821,821,댄서 리안의 JOB다한 일상,10,2022,,,0,166000.0,1.0,,,2,,12.0,0.0,0.0
822,822,댄서 리안의 JOB다한 일상,11,2022,,,0,165000.0,0.993975903614458,,,3,,12.0,0.0,0.0
823,823,댄서 리안의 JOB다한 일상,12,2022,,,0,164000.0,0.993939393939394,,,4,,12.0,0.0,0.0
824,824,댄서 리안의 JOB다한 일상,1,2023,,,0,163000.0,0.9939024390243902,,,5,,12.0,0.0,0.0
825,825,댄서 리안의 JOB다한 일상,2,2023,,,0,163000.0,1.0,,,6,,12.0,0.0,0.0
826,826,댄서 리안의 JOB다한 일상,3,2023,,,0,162000.0,0.9938650306748468,,,7,,12.0,0.0,0.0
827,827,댄서 리안의 JOB다한 일상,4,2023,,,0,161000.0,0.9938271604938272,,,8,,12.0,0.0,0.0
828,828,댄서 리안의 JOB다한 일상,5,2023,,,0,161000.0,1.0,,,9,,12.0,0.0,0.0
829,829,댄서 리안의 JOB다한 일상,6,2023,,,0,160000.0,0.9937888198757764,,,10,,12.0,0.0,0.0
830,830,댄서 리안의 JOB다한 일상,7,2023,,,0,159000.0,0.99375,,,11,,12.0,0.0,0.0
831,831,댄서 리안의 JOB다한 일상,8,2023,,,0,159000.0,1.0,,,12,,12.0,0.0,0.0
832,832,더네일리영thenaily_young,8,2022,,,0,37300.0,1.0596590909090908,,,6,,6.0,0.0,0.0
833,833,더네일리영thenaily_young,9,2022,14304.0,364.0,1,39300.0,1.0536193029490617,0.5211488418281078,,7,0.0,9.0,9.0,2.0
834,834,더네일리영thenaily_young,10,2022,17238.0,969.0,1,40400.0,1.0279898218829515,0.4825791319211324,,8,0.0,9.0,12.0,2.0
835,835,더네일리영thenaily_young,11,2022,,,0,41300.0,1.0222772277227723,,,9,,9.0,0.0,0.0
836,836,더네일리영thenaily_young,12,2022,,,0,42200.0,1.0217917675544794,,,10,,9.0,0.0,0.0
837,837,더네일리영thenaily_young,1,2023,,,0,43100.0,1.0213270142180095,,,11,,9.0,0.0,0.0
838,838,더네일리영thenaily_young,2,2023,,,0,43500.0,1.0092807424593968,,,12,,9.0,0.0,0.0
839,839,더네일리영thenaily_young,3,2023,,,0,43700.0,1.0045977011494254,,,13,,9.0,0.0,0.0
840,840,더네일리영thenaily_young,4,2023,,,0,43900.0,1.0045766590389016,,,14,,9.0,0.0,0.0
841,841,더네일리영thenaily_young,5,2023,,,0,44000.0,1.0022779043280183,,,15,,9.0,0.0,0.0
842,842,더네일리영thenaily_young,6,2023,,,0,44000.0,1.0,,,16,,9.0,0.0,0.0
843,843,더네일리영thenaily_young,7,2023,,,0,44100.0,1.0022727272727272,,,17,,9.0,0.0,0.0
844,844,더네일리영thenaily_young,8,2023,5692.0,192.0,1,44100.0,1.0,0.5673733185166898,,18,0.0,9.0,6.0,2.0
845,845,디렉터 파이,8,2022,364298.8,4988.8,5,976000.0,24.23399711972985,0.7112045918292942,6.0,0,0.0726141078838174,15.0,15.0,4.0
846,846,디렉터 파이,9,2022,181427.3333333333,2059.333333333333,3,980000.0,1.0040983606557377,0.7578550224160094,10.0,0,0.0926640926640926,15.0,15.0,4.0
847,847,디렉터 파이,10,2022,198558.5,2345.5,2,982000.0,1.0020408163265306,0.580432206726395,14.0,0,0.025,15.0,15.0,2.0
848,848,디렉터 파이,11,2022,481911.6666666667,4982.666666666667,3,985000.0,1.0030549898167007,0.6538425248584082,6.0,0,0.0732113144758735,15.0,15.0,4.0
849,849,디렉터 파이,12,2022,192239.6,3825.8,5,988000.0,1.0030456852791878,0.7736031029432737,5.75,0,0.0981633945535148,15.0,15.0,4.0
850,850,디렉터 파이,1,2023,190926.5,2303.75,4,992000.0,1.0040485829959511,0.7812542629838616,5.333333333333333,0,0.0995260663507109,15.0,15.0,4.0
851,851,디렉터 파이,2,2023,186279.4,2871.0,5,995000.0,1.003024193548387,0.69639325950091,5.25,0,0.099609375,15.0,15.0,4.0
852,852,디렉터 파이,3,2023,344640.3333333333,4341.666666666667,3,999000.0,1.004020100502513,0.702461178149052,7.5,0,0.0640776699029126,15.0,15.0,4.0
853,853,디렉터 파이,4,2023,244499.25,2950.0,4,1000000.0,1.001001001001001,0.6809998070793872,6.333333333333333,0,0.0736342042755344,15.0,15.0,4.0
854,854,디렉터 파이,5,2023,321769.0,4329.5,2,1000000.0,1.0,0.6809738980996392,14.0,0,0.0650224215246636,15.0,15.0,4.0
855,855,디렉터 파이,6,2023,153434.8,2127.8,5,1000000.0,1.0,0.676250334882463,6.75,0,0.0840336134453781,15.0,15.0,4.0
856,856,디렉터 파이,7,2023,74944.5,1240.0,4,1010000.0,1.01,0.6388783433442395,8.666666666666666,0,0.0644067796610169,15.0,15.0,4.0
857,857,디렉터 파이,8,2023,133017.5,2059.25,4,1010000.0,1.0,0.663308769585313,8.666666666666666,0,0.0527950310559006,15.0,15.0,4.0
858,858,디자이너윤뉴,8,2022,4755.5,93.5,2,16600.0,1.006060606060606,0.6984747698846853,11.0,0,0.05,6.0,6.0,4.0
859,859,디자이너윤뉴,9,2022,1760.0,47.0,1,16600.0,1.0,0.6888887534538904,,1,0.0,6.0,3.0,2.0
860,860,디자이너윤뉴,10,2022,2414.0,53.0,1,16600.0,1.0,0.8000760078430176,,2,0.0,6.0,3.0,2.0
861,861,디자이너윤뉴,11,2022,1441.666666666667,20.66666666666667,3,16700.0,1.0060240963855422,0.7290475198200771,11.0,0,0.375,6.0,3.0,10.0
862,862,디자이너윤뉴,12,2022,2567.0,28.0,2,16700.0,1.0,0.7957863536748019,22.0,0,0.1111111111111111,6.0,3.0,6.0
863,863,디자이너윤뉴,1,2023,934.0,16.0,1,16700.0,1.0,0.0400915145874023,,1,0.0,6.0,3.0,2.0
864,864,디자이너윤뉴,2,2023,676.0,8.0,1,16700.0,1.0,0.95942751566569,,2,0.0,6.0,3.0,2.0
865,865,디자이너윤뉴,3,2023,2059.0,25.0,1,16700.0,1.0,0.760767936706543,,3,0.0,6.0,3.0,2.0
866,866,디자이너윤뉴,4,2023,916.0,11.0,1,16700.0,1.0,0.8396754264831543,,4,0.0,6.0,3.0,2.0
867,867,디자이너윤뉴,5,2023,672.0,13.0,1,16600.0,0.994011976047904,,,5,,6.0,3.0,0.0
868,868,디자이너윤뉴,6,2023,,,0,16500.0,0.993975903614458,,,6,,6.0,0.0,0.0
869,869,디자이너윤뉴,7,2023,940.0,25.0,1,16500.0,1.0,0.8260003089904785,,7,0.0,6.0,3.0,2.0
