Unnamed: 0,유투버,월,댓글 수,영상 수,감성점수
2300,욘조yonzo,2023/08,39.0,8.0,0.6788805059239834
2301,우린,2022/08,637.0,5.0,0.7451487866331373
2302,우린,2022/09,270.0,4.0,0.7644868810631951
2303,우린,2022/10,838.0,4.0,0.6408370481186001
2304,우린,2022/11,377.0,7.0,0.8479409481026999
2305,우린,2022/12,2335.0,21.0,0.8147993299591227
2306,우린,2023/01,1631.0,9.0,0.8296224147114637
2307,우린,2023/02,760.0,9.0,0.8419222811734455
2308,우린,2023/03,1248.0,7.0,0.8444598845889747
2309,우린,2023/04,523.0,8.0,0.7515318210897209
2310,우린,2023/05,783.0,9.0,0.810118557464517
2311,우린,2023/06,347.0,6.0,0.7409672317179766
2312,우린,2023/07,682.0,7.0,0.629669698684667
2313,우린,2023/08,480.0,8.0,0.8382822112249464
2314,웨이채널,2022/08,87.0,4.0,0.804646787099671
2315,웨이채널,2022/09,152.0,5.0,0.7509880970444596
2316,웨이채널,2022/10,44.0,3.0,0.8022753111323955
2317,웨이채널,2022/11,150.0,5.0,0.7618120647590569
2318,웨이채널,2022/12,141.0,4.0,0.6264916999354518
2319,웨이채널,2023/01,105.0,3.0,0.7332952677139214
2320,웨이채널,2023/02,99.0,3.0,0.4462373024842395
2321,웨이채널,2023/03,131.0,4.0,0.7631571710561261
2322,웨이채널,2023/04,123.0,6.0,0.8577531817443201
2323,웨이채널,2023/05,132.0,5.0,0.6443427222967147
2324,웨이채널,2023/06,101.0,6.0,0.7507055083910624
2325,웨이채널,2023/07,32.0,2.0,0.5651840226684542
2326,웨이채널,2023/08,244.0,4.0,0.8816025528837653
2327,유나YUNA,2022/08,151.0,4.0,0.6287914096325073
2328,유나YUNA,2022/09,82.0,3.0,0.7428699043916545
2329,유나YUNA,2022/10,34.0,2.0,0.6364912625402213
2330,유나YUNA,2022/11,87.0,4.0,0.6711879041265039
2331,유나YUNA,2022/12,69.0,5.0,0.616080542890037
2332,유나YUNA,2023/01,22.0,3.0,0.44135643588379025
2333,유나YUNA,2023/02,12.0,1.0,0.3880440828047301
2334,유나YUNA,2023/03,402.0,3.0,0.6672927450680481
2335,유나YUNA,2023/04,59.0,4.0,0.5928044259025339
2336,유나YUNA,2023/05,48.0,4.0,0.6154283165496631
2337,유나YUNA,2023/06,43.0,2.0,0.4419729666641125
2338,유나YUNA,2023/07,0.0,0.0,
2339,유나YUNA,2023/08,17.0,2.0,0.6608111004937779
2340,유네영,2022/08,0.0,0.0,
2341,유네영,2022/09,0.0,0.0,
2342,유네영,2022/10,0.0,0.0,
2343,유네영,2022/11,2.0,1.0,0.8952900320291519
2344,유네영,2022/12,0.0,0.0,
2345,유네영,2023/01,0.0,0.0,
2346,유네영,2023/02,11.0,1.0,0.46414420132835704
2347,유네영,2023/03,0.0,0.0,
2348,유네영,2023/04,0.0,0.0,
2349,유네영,2023/05,14.0,1.0,0.25798061404909406
2350,유네영,2023/06,5.0,1.0,0.7853378295898438
2351,유네영,2023/07,4.0,1.0,0.7081339657306671
2352,유네영,2023/08,0.0,0.0,
2353,유리숍,2022/08,304.0,7.0,0.5933718092126442
2354,유리숍,2022/09,195.0,5.0,0.6315616625524216
2355,유리숍,2022/10,157.0,5.0,0.6815732703967528
2356,유리숍,2022/11,608.0,7.0,0.6454094002317936
2357,유리숍,2022/12,207.0,7.0,0.7195097899012433
2358,유리숍,2023/01,1077.0,4.0,0.345000988880837
2359,유리숍,2023/02,399.0,4.0,0.7520845992710682
2360,유리숍,2023/03,476.0,8.0,0.6619009235375364
2361,유리숍,2023/04,158.0,5.0,0.6846264000665098
2362,유리숍,2023/05,545.0,10.0,0.75159954998419
2363,유리숍,2023/06,671.0,9.0,0.7481674464902531
2364,유리숍,2023/07,329.0,7.0,0.644720044527568
2365,유리숍,2023/08,553.0,9.0,0.7639895630595477
2366,유아델리urdaily,2022/08,9.0,1.0,0.7320240988181188
2367,유아델리urdaily,2022/09,57.0,5.0,0.6415278426954679
2368,유아델리urdaily,2022/10,12.0,2.0,0.621589889893165
2369,유아델리urdaily,2022/11,0.0,0.0,
2370,유아델리urdaily,2022/12,0.0,0.0,
2371,유아델리urdaily,2023/01,36.0,2.0,0.7375161721654561
2372,유아델리urdaily,2023/02,0.0,0.0,
2373,유아델리urdaily,2023/03,0.0,0.0,
2374,유아델리urdaily,2023/04,0.0,0.0,
2375,유아델리urdaily,2023/05,0.0,0.0,
2376,유아델리urdaily,2023/06,0.0,0.0,
2377,유아델리urdaily,2023/07,0.0,0.0,
2378,유아델리urdaily,2023/08,0.0,0.0,
2379,유이레컬러OneandOnly,2022/08,35.0,1.0,0.8163382706434831
2380,유이레컬러OneandOnly,2022/09,178.0,4.0,0.7011459829152333
2381,유이레컬러OneandOnly,2022/10,146.0,4.0,0.6660418733162751
2382,유이레컬러OneandOnly,2022/11,66.0,3.0,0.5274249984398612
2383,유이레컬러OneandOnly,2022/12,57.0,4.0,0.8018246476576266
2384,유이레컬러OneandOnly,2023/01,27.0,1.0,0.7739809097562518
2385,유이레컬러OneandOnly,2023/02,55.0,2.0,0.6897627817946533
2386,유이레컬러OneandOnly,2023/03,263.0,8.0,0.7336061541709595
2387,유이레컬러OneandOnly,2023/04,337.0,6.0,0.3797300462241324
2388,유이레컬러OneandOnly,2023/05,161.0,2.0,0.47851529585035874
2389,유이레컬러OneandOnly,2023/06,39.0,3.0,0.6288244835907799
2390,유이레컬러OneandOnly,2023/07,124.0,1.0,0.8201807997503333
2391,유이레컬러OneandOnly,2023/08,22.0,1.0,0.751781913840655
2392,유자차Ujatea,2022/08,0.0,0.0,
2393,유자차Ujatea,2022/09,18.0,1.0,0.6790542191750294
2394,유자차Ujatea,2022/10,30.0,2.0,0.6480885689195833
2395,유자차Ujatea,2022/11,34.0,2.0,0.6657348231722912
2396,유자차Ujatea,2022/12,106.0,3.0,0.4650862637347508
2397,유자차Ujatea,2023/01,122.0,3.0,0.7802411908318537
2398,유자차Ujatea,2023/02,23.0,1.0,0.579410833120346
2399,유자차Ujatea,2023/03,12.0,1.0,0.737127064090026
2400,유자차Ujatea,2023/04,87.0,1.0,0.8679257336090196
2401,유자차Ujatea,2023/05,0.0,0.0,
2402,유자차Ujatea,2023/06,61.0,2.0,0.7354468380061674
2403,유자차Ujatea,2023/07,171.0,3.0,0.4380374740406941
2404,유자차Ujatea,2023/08,33.0,4.0,0.5833429116375592
2405,윤민쌤,2022/08,16.0,7.0,0.6233951802316465
2406,윤민쌤,2022/09,34.0,7.0,0.6053094150764602
2407,윤민쌤,2022/10,26.0,6.0,0.707577710664725
2408,윤민쌤,2022/11,39.0,6.0,0.5837746957155663
2409,윤민쌤,2022/12,96.0,9.0,0.600063826267918
2410,윤민쌤,2023/01,53.0,6.0,0.6094192608314402
2411,윤민쌤,2023/02,20.0,7.0,0.6783938530613395
2412,윤민쌤,2023/03,92.0,8.0,0.6516735207922054
2413,윤민쌤,2023/04,14.0,4.0,0.7148355320096016
2414,윤민쌤,2023/05,41.0,3.0,0.7850321390295542
2415,윤민쌤,2023/06,7.0,6.0,0.7903406151703426
2416,윤민쌤,2023/07,5.0,4.0,0.7564410030841827
2417,윤민쌤,2023/08,15.0,3.0,0.6848109446722885
2418,윤새 yoonsae,2022/08,29.0,6.0,0.685115712253671
2419,윤새 yoonsae,2022/09,38.0,6.0,0.911213511819238
2420,윤새 yoonsae,2022/10,54.0,5.0,0.8128717228687009
2421,윤새 yoonsae,2022/11,58.0,5.0,0.833546606451273
2422,윤새 yoonsae,2022/12,66.0,6.0,0.8094710572025715
2423,윤새 yoonsae,2023/01,54.0,6.0,0.7644779765032192
2424,윤새 yoonsae,2023/02,77.0,8.0,0.5086343767968091
2425,윤새 yoonsae,2023/03,119.0,9.0,0.8409017843497198
2426,윤새 yoonsae,2023/04,90.0,5.0,0.8017759349152266
2427,윤새 yoonsae,2023/05,93.0,6.0,0.5056263499933741
2428,윤새 yoonsae,2023/06,48.0,7.0,0.7814038152694702
2429,윤새 yoonsae,2023/07,41.0,5.0,0.7891640770330763
2430,윤새 yoonsae,2023/08,79.0,7.0,0.7820174668343539
2431,윤이니yooniny,2022/08,64.0,4.0,0.7494111737857262
2432,윤이니yooniny,2022/09,11.0,2.0,0.7984297946095467
2433,윤이니yooniny,2022/10,10.0,1.0,0.6145277768373489
2434,윤이니yooniny,2022/11,21.0,2.0,0.6974027643398363
2435,윤이니yooniny,2022/12,26.0,1.0,0.6329756104810671
2436,윤이니yooniny,2023/01,57.0,1.0,0.9105670273303985
2437,윤이니yooniny,2023/02,113.0,1.0,0.8664295153290618
2438,윤이니yooniny,2023/03,9.0,2.0,0.7710314047336578
2439,윤이니yooniny,2023/04,0.0,0.0,
2440,윤이니yooniny,2023/05,20.0,1.0,0.7294031182924906
2441,윤이니yooniny,2023/06,0.0,0.0,
2442,윤이니yooniny,2023/07,0.0,0.0,
2443,윤이니yooniny,2023/08,0.0,0.0,
2444,윤이든,2022/08,208.0,7.0,0.6513437562169717
2445,윤이든,2022/09,266.0,9.0,0.6527453306037632
2446,윤이든,2022/10,309.0,9.0,0.7675772145788018
2447,윤이든,2022/11,241.0,6.0,0.6962227550185119
2448,윤이든,2022/12,497.0,10.0,0.7018890584875274
2449,윤이든,2023/01,241.0,7.0,0.5669853683798871
2450,윤이든,2023/02,330.0,9.0,0.691319312653557
2451,윤이든,2023/03,385.0,7.0,0.8149295301121824
2452,윤이든,2023/04,660.0,9.0,0.8071367794872968
2453,윤이든,2023/05,575.0,8.0,0.7679280055232505
2454,윤이든,2023/06,196.0,7.0,0.727548845300787
2455,윤이든,2023/07,273.0,9.0,0.785285322426477
2456,윤이든,2023/08,511.0,9.0,0.7193594967200946
2457,윤터터yunteoteo,2022/08,0.0,0.0,
2458,윤터터yunteoteo,2022/09,0.0,0.0,
2459,윤터터yunteoteo,2022/10,33.0,3.0,0.7420294407716731
2460,윤터터yunteoteo,2022/11,0.0,0.0,
2461,윤터터yunteoteo,2022/12,0.0,0.0,
2462,윤터터yunteoteo,2023/01,0.0,0.0,
2463,윤터터yunteoteo,2023/02,0.0,0.0,
2464,윤터터yunteoteo,2023/03,0.0,0.0,
2465,윤터터yunteoteo,2023/04,0.0,0.0,
2466,윤터터yunteoteo,2023/05,0.0,0.0,
2467,윤터터yunteoteo,2023/06,0.0,0.0,
2468,윤터터yunteoteo,2023/07,0.0,0.0,
2469,윤터터yunteoteo,2023/08,0.0,0.0,
2470,율럽,2022/08,393.0,4.0,0.7870163063483612
2471,율럽,2022/09,305.0,4.0,0.7832008376515106
2472,율럽,2022/10,407.0,5.0,0.7264165690879232
2473,율럽,2022/11,185.0,3.0,0.812229981706586
2474,율럽,2022/12,1016.0,5.0,0.8652714201611884
2475,율럽,2023/01,166.0,3.0,0.757585255600882
2476,율럽,2023/02,210.0,4.0,0.7477650961958536
2477,율럽,2023/03,128.0,4.0,0.8331592040644451
2478,율럽,2023/04,275.0,5.0,0.7790727174999467
2479,율럽,2023/05,282.0,3.0,0.837872430696174
2480,율럽,2023/06,33.0,1.0,0.734513892549457
2481,율럽,2023/07,181.0,3.0,0.833462602473029
2482,율럽,2023/08,115.0,3.0,0.7077286864749304
2483,윰YUM,2022/08,372.0,8.0,0.6536055059061892
2484,윰YUM,2022/09,189.0,8.0,0.6846345731190273
2485,윰YUM,2022/10,288.0,6.0,0.6604832852675444
2486,윰YUM,2022/11,228.0,8.0,0.7197323965174811
2487,윰YUM,2022/12,253.0,9.0,0.8168301620698685
2488,윰YUM,2023/01,325.0,11.0,0.5984503159108271
2489,윰YUM,2023/02,136.0,6.0,0.7972944122657442
2490,윰YUM,2023/03,343.0,10.0,0.7870719395610217
2491,윰YUM,2023/04,73.0,3.0,0.721712661050532
2492,윰YUM,2023/05,254.0,7.0,0.7797663924949509
2493,윰YUM,2023/06,302.0,6.0,0.6223567474754831
2494,윰YUM,2023/07,112.0,5.0,0.873357922065394
2495,윰YUM,2023/08,229.0,8.0,0.7108074310494956
2496,은조미,2022/08,39.0,1.0,0.8019146735851581
2497,은조미,2022/09,172.0,8.0,0.766102398069905
2498,은조미,2022/10,91.0,2.0,0.7215022989244104
2499,은조미,2022/11,69.0,2.0,0.6697348445131067
2500,은조미,2022/12,54.0,2.0,0.7414207663071357
2501,은조미,2023/01,27.0,1.0,0.5156819944580396
2502,은조미,2023/02,40.0,2.0,0.7539288626641644
2503,은조미,2023/03,887.0,4.0,0.8828503673655852
2504,은조미,2023/04,296.0,3.0,0.7745622450655157
2505,은조미,2023/05,90.0,2.0,0.8600555969910189
2506,은조미,2023/06,101.0,2.0,0.726511246091883
2507,은조미,2023/07,0.0,0.0,
2508,은조미,2023/08,51.0,1.0,0.7025213902816176
2509,이니아니,2022/08,6.0,1.0,0.7169382184743881
2510,이니아니,2022/09,89.0,2.0,0.808436781291134
2511,이니아니,2022/10,13.0,1.0,0.6151978435187504
2512,이니아니,2022/11,0.0,0.0,
2513,이니아니,2022/12,18.0,1.0,0.6374108624167558
2514,이니아니,2023/01,24.0,3.0,0.6221772637218237
2515,이니아니,2023/02,13.0,1.0,0.5276961157719294
2516,이니아니,2023/03,58.0,3.0,0.6057693793585426
2517,이니아니,2023/04,10.0,2.0,0.6336256470531225
2518,이니아니,2023/05,0.0,0.0,
2519,이니아니,2023/06,0.0,0.0,
2520,이니아니,2023/07,0.0,0.0,
2521,이니아니,2023/08,0.0,0.0,
2522,인애킴,2022/08,2.0,2.0,0.4476996213197708
2523,인애킴,2022/09,5.0,3.0,0.4123506434261799
2524,인애킴,2022/10,0.0,0.0,
2525,인애킴,2022/11,2.0,2.0,0.48583984375
2526,인애킴,2022/12,7.0,2.0,0.4783197428498949
2527,인애킴,2023/01,0.0,0.0,
2528,인애킴,2023/02,0.0,0.0,
2529,인애킴,2023/03,4.0,2.0,0.7055978973706564
2530,인애킴,2023/04,0.0,0.0,
2531,인애킴,2023/05,9.0,1.0,0.7020143649794839
2532,인애킴,2023/06,0.0,0.0,
2533,인애킴,2023/07,0.0,0.0,
2534,인애킴,2023/08,0.0,0.0,
2535,잉구EEN9,2022/08,65.0,2.0,0.35645266035489276
2536,잉구EEN9,2022/09,16.0,2.0,0.5851739292795007
2537,잉구EEN9,2022/10,161.0,4.0,0.7412864021046669
2538,잉구EEN9,2022/11,28.0,2.0,0.21906135539815882
2539,잉구EEN9,2022/12,16.0,1.0,0.7106614299118519
2540,잉구EEN9,2023/01,98.0,4.0,0.6720186332636446
2541,잉구EEN9,2023/02,509.0,3.0,0.8950704824547846
2542,잉구EEN9,2023/03,102.0,6.0,0.6423546745202928
2543,잉구EEN9,2023/04,97.0,2.0,0.8371538434327985
2544,잉구EEN9,2023/05,143.0,6.0,0.6588583356925171
2545,잉구EEN9,2023/06,60.0,3.0,0.8631520973784583
2546,잉구EEN9,2023/07,49.0,4.0,0.6562822922583549
2547,잉구EEN9,2023/08,101.0,3.0,0.5790487034779118
2548,장쌀롱,2022/08,5.0,3.0,0.46338701744874317
2549,장쌀롱,2022/09,0.0,0.0,
2550,장쌀롱,2022/10,1.0,2.0,0.9302774667739868
2551,장쌀롱,2022/11,0.0,1.0,
2552,장쌀롱,2022/12,19.0,7.0,0.7247335325788569
2553,장쌀롱,2023/01,11.0,5.0,0.718611492216587
2554,장쌀롱,2023/02,5.0,3.0,0.6616354414394924
2555,장쌀롱,2023/03,0.0,1.0,
2556,장쌀롱,2023/04,0.0,0.0,
2557,장쌀롱,2023/05,3.0,2.0,0.3138655920823415
2558,장쌀롱,2023/06,0.0,1.0,
2559,장쌀롱,2023/07,0.0,1.0,
2560,장쌀롱,2023/08,0.0,0.0,
2561,정다윤,2022/08,514.0,8.0,0.7309291068816949
2562,정다윤,2022/09,666.0,7.0,0.6194294561298892
2563,정다윤,2022/10,442.0,4.0,0.6936119155210703
2564,정다윤,2022/11,291.0,4.0,0.7864160142973604
2565,정다윤,2022/12,377.0,2.0,0.6023479516385626
2566,정다윤,2023/01,694.0,5.0,0.7461048461648064
2567,정다윤,2023/02,447.0,5.0,0.6957228036735226
2568,정다윤,2023/03,289.0,5.0,0.7054184759428742
2569,정다윤,2023/04,710.0,8.0,0.7089887060071849
2570,정다윤,2023/05,906.0,8.0,0.7173102450374821
2571,정다윤,2023/06,1496.0,10.0,0.734448218128186
2572,정다윤,2023/07,791.0,8.0,0.6925645406315717
2573,정다윤,2023/08,1201.0,9.0,0.628722409204666
2574,정어리jungeory,2022/08,0.0,0.0,
2575,정어리jungeory,2022/09,0.0,0.0,
2576,정어리jungeory,2022/10,0.0,0.0,
2577,정어리jungeory,2022/11,0.0,0.0,
2578,정어리jungeory,2022/12,16.0,4.0,0.7357475144995583
2579,정어리jungeory,2023/01,1.0,3.0,0.9610400199890137
2580,정어리jungeory,2023/02,0.0,0.0,
2581,정어리jungeory,2023/03,0.0,0.0,
2582,정어리jungeory,2023/04,0.0,0.0,
2583,정어리jungeory,2023/05,0.0,0.0,
2584,정어리jungeory,2023/06,0.0,0.0,
2585,정어리jungeory,2023/07,0.0,0.0,
2586,정어리jungeory,2023/08,0.0,0.0,
2587,정우Jungwoo,2022/08,18.0,2.0,0.6858364371366279
2588,정우Jungwoo,2022/09,18.0,2.0,0.6199561203348225
2589,정우Jungwoo,2022/10,42.0,3.0,0.8356455078721047
2590,정우Jungwoo,2022/11,23.0,2.0,0.6405278419454893
2591,정우Jungwoo,2022/12,56.0,4.0,0.6647595231022153
2592,정우Jungwoo,2023/01,19.0,2.0,0.6877890269864689
2593,정우Jungwoo,2023/02,11.0,1.0,0.8145340323448181
2594,정우Jungwoo,2023/03,30.0,2.0,0.7197404179884039
2595,정우Jungwoo,2023/04,95.0,2.0,0.8983443764777019
2596,정우Jungwoo,2023/05,13.0,1.0,0.7519200576676263
2597,정우Jungwoo,2023/06,15.0,2.0,0.6962075515797264
2598,정우Jungwoo,2023/07,18.0,1.0,0.6116893944831995
2599,정우Jungwoo,2023/08,14.0,1.0,0.6807934266069661
2600,정채,2022/08,105.0,1.0,0.3520628122860575
2601,정채,2022/09,21.0,1.0,0.5884890424854615
2602,정채,2022/10,39.0,1.0,0.5471362532433415
2603,정채,2022/11,0.0,0.0,
2604,정채,2022/12,0.0,0.0,
2605,정채,2023/01,247.0,2.0,0.5438251876525568
2606,정채,2023/02,0.0,0.0,
2607,정채,2023/03,0.0,0.0,
2608,정채,2023/04,0.0,0.0,
2609,정채,2023/05,0.0,0.0,
2610,정채,2023/06,328.0,1.0,0.63071810994366
2611,정채,2023/07,0.0,0.0,
2612,정채,2023/08,75.0,2.0,0.6322785881243442
2613,제시하다Jessiehada,2022/08,146.0,5.0,0.6793829898504797
2614,제시하다Jessiehada,2022/09,291.0,4.0,0.5972919748685851
2615,제시하다Jessiehada,2022/10,160.0,4.0,0.6942516321252132
2616,제시하다Jessiehada,2022/11,135.0,2.0,0.7675360666616314
2617,제시하다Jessiehada,2022/12,410.0,5.0,0.811620153845573
2618,제시하다Jessiehada,2023/01,179.0,4.0,0.7505642110151602
2619,제시하다Jessiehada,2023/02,216.0,4.0,0.7708444883403905
2620,제시하다Jessiehada,2023/03,116.0,3.0,0.6520701184803742
2621,제시하다Jessiehada,2023/04,166.0,5.0,0.7647852943861548
2622,제시하다Jessiehada,2023/05,118.0,3.0,0.6598554251830249
2623,제시하다Jessiehada,2023/06,113.0,3.0,0.7738553882851774
2624,제시하다Jessiehada,2023/07,195.0,2.0,0.9149444171804592
2625,제시하다Jessiehada,2023/08,62.0,2.0,0.8631656907620977
2626,제이시JAYCEE,2022/08,0.0,0.0,
2627,제이시JAYCEE,2022/09,0.0,0.0,
2628,제이시JAYCEE,2022/10,136.0,2.0,0.8302325297556171
2629,제이시JAYCEE,2022/11,0.0,0.0,
2630,제이시JAYCEE,2022/12,0.0,0.0,
2631,제이시JAYCEE,2023/01,0.0,0.0,
2632,제이시JAYCEE,2023/02,59.0,2.0,0.7468721570931082
2633,제이시JAYCEE,2023/03,19.0,1.0,0.803554371992747
2634,제이시JAYCEE,2023/04,0.0,0.0,
2635,제이시JAYCEE,2023/05,95.0,2.0,0.8723984856001088
2636,제이시JAYCEE,2023/06,0.0,0.0,
2637,제이시JAYCEE,2023/07,200.0,2.0,0.7452663842925251
2638,제이시JAYCEE,2023/08,0.0,0.0,
2639,제타zetta,2022/08,0.0,0.0,
2640,제타zetta,2022/09,0.0,0.0,
2641,제타zetta,2022/10,0.0,0.0,
2642,제타zetta,2022/11,0.0,0.0,
2643,제타zetta,2022/12,0.0,0.0,
2644,제타zetta,2023/01,0.0,0.0,
2645,제타zetta,2023/02,0.0,0.0,
2646,제타zetta,2023/03,0.0,0.0,
2647,제타zetta,2023/04,0.0,0.0,
2648,제타zetta,2023/05,0.0,0.0,
2649,제타zetta,2023/06,0.0,0.0,
2650,제타zetta,2023/07,0.0,0.0,
2651,제타zetta,2023/08,6.0,1.0,0.5849263497761318
2652,조니로그,2022/08,0.0,0.0,
2653,조니로그,2022/09,0.0,0.0,
2654,조니로그,2022/10,0.0,0.0,
2655,조니로그,2022/11,0.0,0.0,
2656,조니로그,2022/12,4.0,2.0,0.812209352850914
2657,조니로그,2023/01,21.0,4.0,0.4827858883401622
2658,조니로그,2023/02,0.0,0.0,
2659,조니로그,2023/03,5.0,1.0,0.6599453985691071
2660,조니로그,2023/04,7.0,2.0,0.5861344092032489
2661,조니로그,2023/05,0.0,0.0,
2662,조니로그,2023/06,0.0,0.0,
2663,조니로그,2023/07,0.0,0.0,
2664,조니로그,2023/08,4.0,1.0,0.4312205985188484
2665,조돌월드JodolWorld,2022/08,71.0,2.0,0.7690023871647858
2666,조돌월드JodolWorld,2022/09,144.0,3.0,0.8746191059189264
2667,조돌월드JodolWorld,2022/10,85.0,4.0,0.666344733403583
2668,조돌월드JodolWorld,2022/11,75.0,2.0,0.5825004556622261
2669,조돌월드JodolWorld,2022/12,104.0,5.0,0.7669192269523307
2670,조돌월드JodolWorld,2023/01,138.0,3.0,0.818998425767934
2671,조돌월드JodolWorld,2023/02,29.0,2.0,0.7528407827752536
2672,조돌월드JodolWorld,2023/03,167.0,4.0,0.8378147802942869
2673,조돌월드JodolWorld,2023/04,93.0,3.0,0.7526736408867317
2674,조돌월드JodolWorld,2023/05,105.0,3.0,0.8338791309073329
2675,조돌월드JodolWorld,2023/06,84.0,2.0,0.8435215325431621
2676,조돌월드JodolWorld,2023/07,80.0,2.0,0.8007816485730948
2677,조돌월드JodolWorld,2023/08,39.0,2.0,0.8601979622690696
2678,쥬쥬쥬세요,2022/08,0.0,0.0,
2679,쥬쥬쥬세요,2022/09,71.0,2.0,0.5301585183850712
2680,쥬쥬쥬세요,2022/10,25.0,1.0,0.5650436142177293
2681,쥬쥬쥬세요,2022/11,0.0,0.0,
2682,쥬쥬쥬세요,2022/12,17.0,1.0,0.8204947570456734
2683,쥬쥬쥬세요,2023/01,28.0,1.0,0.7405648868584979
2684,쥬쥬쥬세요,2023/02,0.0,0.0,
2685,쥬쥬쥬세요,2023/03,23.0,1.0,0.756425804840891
2686,쥬쥬쥬세요,2023/04,0.0,0.0,
2687,쥬쥬쥬세요,2023/05,0.0,0.0,
2688,쥬쥬쥬세요,2023/06,0.0,0.0,
2689,쥬쥬쥬세요,2023/07,52.0,4.0,0.5561317252584651
2690,쥬쥬쥬세요,2023/08,63.0,5.0,0.5410960495806811
2691,쥴리쿠,2022/08,42.0,3.0,0.5665845991449153
2692,쥴리쿠,2022/09,11.0,2.0,0.9033387899398804
2693,쥴리쿠,2022/10,21.0,3.0,0.55020249616809
2694,쥴리쿠,2022/11,38.0,5.0,0.6369027414611567
2695,쥴리쿠,2022/12,11.0,2.0,0.667388916015625
2696,쥴리쿠,2023/01,134.0,4.0,0.5424966723606596
2697,쥴리쿠,2023/02,10.0,2.0,0.9099752306938171
2698,쥴리쿠,2023/03,50.0,4.0,0.6704334955323826
2699,쥴리쿠,2023/04,13.0,2.0,0.7008540283989262
2700,쥴리쿠,2023/05,25.0,3.0,0.6934798354642433
2701,쥴리쿠,2023/06,10.0,2.0,0.9158109873533249
2702,쥴리쿠,2023/07,15.0,2.0,0.6198282425894457
2703,쥴리쿠,2023/08,9.0,3.0,0.6517601155099415
2704,지안씨,2022/08,349.0,7.0,0.7156626132069802
2705,지안씨,2022/09,530.0,7.0,0.7723400011555244
2706,지안씨,2022/10,995.0,7.0,0.8307881259584443
2707,지안씨,2022/11,575.0,8.0,0.7062121452562485
2708,지안씨,2022/12,580.0,9.0,0.7214098976650819
2709,지안씨,2023/01,825.0,9.0,0.7405442419580948
2710,지안씨,2023/02,939.0,8.0,0.6434024714987453
2711,지안씨,2023/03,928.0,9.0,0.7518069407885487
2712,지안씨,2023/04,1607.0,9.0,0.6583374688536168
2713,지안씨,2023/05,1741.0,9.0,0.720871239530031
2714,지안씨,2023/06,1278.0,7.0,0.6449378661065349
2715,지안씨,2023/07,1131.0,9.0,0.745898126594482
2716,지안씨,2023/08,1000.0,9.0,0.5906420540757745
2717,지애,2022/08,145.0,6.0,0.7820437735035306
2718,지애,2022/09,143.0,5.0,0.7594477527611994
2719,지애,2022/10,215.0,6.0,0.7404086803927005
2720,지애,2022/11,155.0,4.0,0.8233287940572079
2721,지애,2022/12,356.0,6.0,0.781597331143724
2722,지애,2023/01,239.0,5.0,0.7856686980745127
2723,지애,2023/02,175.0,4.0,0.746937698480365
2724,지애,2023/03,370.0,6.0,0.7056050598194401
2725,지애,2023/04,385.0,7.0,0.8158766594879767
2726,지애,2023/05,545.0,7.0,0.7890957359756742
2727,지애,2023/06,280.0,5.0,0.8164107894780589
2728,지애,2023/07,259.0,5.0,0.816459298602256
2729,지애,2023/08,331.0,5.0,0.7933326635929133
2730,지옹이,2022/08,0.0,0.0,
2731,지옹이,2022/09,0.0,0.0,
2732,지옹이,2022/10,0.0,0.0,
2733,지옹이,2022/11,0.0,0.0,
2734,지옹이,2022/12,0.0,0.0,
2735,지옹이,2023/01,118.0,2.0,0.3668642902066783
2736,지옹이,2023/02,0.0,0.0,
2737,지옹이,2023/03,10.0,2.0,0.7511907239754995
2738,지옹이,2023/04,0.0,0.0,
2739,지옹이,2023/05,0.0,0.0,
2740,지옹이,2023/06,0.0,0.0,
2741,지옹이,2023/07,0.0,0.0,
2742,지옹이,2023/08,0.0,0.0,
2743,지인언니,2022/08,216.0,4.0,0.7056420031883134
2744,지인언니,2022/09,75.0,2.0,0.5949909277608462
2745,지인언니,2022/10,457.0,3.0,0.8021088317424679
2746,지인언니,2022/11,305.0,3.0,0.7427609763344454
2747,지인언니,2022/12,155.0,3.0,0.8491186294103822
2748,지인언니,2023/01,523.0,5.0,0.7631567340699872
2749,지인언니,2023/02,80.0,3.0,0.8561533610026042
2750,지인언니,2023/03,141.0,2.0,0.8148012535396593
2751,지인언니,2023/04,72.0,1.0,0.8429523115398503
2752,지인언니,2023/05,266.0,3.0,0.6010614315112586
2753,지인언니,2023/06,126.0,2.0,0.5238127202507039
2754,지인언니,2023/07,292.0,4.0,0.7317679275791517
2755,지인언니,2023/08,164.0,4.0,0.7387210143170333
2756,진아쌤,2022/08,0.0,0.0,
2757,진아쌤,2022/09,22.0,2.0,0.7090332637230555
2758,진아쌤,2022/10,0.0,0.0,
2759,진아쌤,2022/11,0.0,0.0,
2760,진아쌤,2022/12,11.0,1.0,0.6556529104709625
2761,진아쌤,2023/01,11.0,1.0,0.5272805318236351
2762,진아쌤,2023/02,0.0,0.0,
2763,진아쌤,2023/03,0.0,0.0,
2764,진아쌤,2023/04,7.0,1.0,0.5089010766574315
2765,진아쌤,2023/05,0.0,0.0,
2766,진아쌤,2023/06,10.0,1.0,0.6431143172085285
2767,진아쌤,2023/07,0.0,0.0,
2768,진아쌤,2023/08,0.0,0.0,
